close	open	ctc	otc	cto	oto	date	wkday	d1	d2	d3	d4	d5
19.78	19.9	-0.021011278	-0.006048406	-0.014962873	0.024931335	2002404	5	0	0	0	1	0
20.2	19.41	0.052857832	0.039894207	0.012963625	0.01505349	2002403	4	0	0	1	0	0
19.16	19.12	0.022698256	0.002089865	0.020608391	0.006822383	2002402	3	0	1	0	0	0
18.73	18.99	0.07365631	-0.013786008	0.087442319	0.097260474	2002401	2	1	0	0	0	0
17.4	17.23	-0.017094433	0.009818156	-0.026912589	-0.049259888	2002328	5	0	0	0	1	0
17.7	18.1	-0.024003385	-0.022347299	-0.001656086	-0.01861028	2002327	4	0	0	1	0	0
18.13	18.44	-0.019121041	-0.016954193	-0.002166848	0.014200129	2002326	3	0	1	0	0	0
18.48	18.18	0.039177424	0.016366977	0.022810447	-0.008762378	2002325	2	1	0	0	0	0
17.77	18.34	-0.021158919	-0.031572825	0.010413906	-0.014614604	2002322	6	0	0	0	0	1
18.15	18.61	-0.016935668	-0.02502851	0.008092842	-0.004824453	2002321	5	0	0	0	1	0
18.46	18.7	0.016384856	-0.012917295	0.029302151	0.010752792	2002320	4	0	0	1	0	0
18.16	18.5	-0.041526592	-0.018549359	-0.022977233	-0.015554081	2002319	3	0	1	0	0	0
18.93	18.79	0.027310934	0.007423152	0.019887783	0.001064963	2002318	2	1	0	0	0	0
18.42	18.77	-0.041473248	-0.01882282	-0.022650428	-0.035587219	2002315	6	0	0	0	0	1
19.2	19.45	-0.013450798	-0.012936791	-0.000514007	-0.019348872	2002314	5	0	0	0	1	0
19.46	19.83	-0.006658155	-0.018834866	0.012176711	-0.034204078	2002313	4	0	0	1	0	0
19.59	20.52	-0.01268087	-0.046380788	0.033699918	-0.006799443	2002312	3	0	1	0	0	0
19.84	20.66	0.029150619	-0.040499362	0.069649981	0.044539771	2002311	2	1	0	0	0	0
19.27	19.76	-0.039180794	-0.02511021	-0.014070584	-0.047439725	2002308	6	0	0	0	0	1
20.04	20.72	0.005002512	-0.033369141	0.038371653	0.021957457	2002307	5	0	0	0	1	0
19.94	20.27	-0.017893122	-0.016414196	-0.001478926	-0.023886098	2002306	4	0	0	1	0	0
20.3	20.76	-0.009804	-0.022407172	0.012603172	0.003377567	2002305	3	0	1	0	0	0
20.5	20.69	0.026694615	-0.009225606	0.035920221	-0.017725015	2002304	2	1	0	0	0	0
19.96	21.06	-0.078499974	-0.053645236	-0.024854738	-0.002844952	2002301	6	0	0	0	0	1
21.59	21.12	0.004642534	0.022009786	-0.017367252	-0.002836881	2002228	5	0	0	0	1	0
21.49	21.18	-0.008802466	0.01453037	-0.023332836	-0.008462674	2002227	4	0	0	1	0	0
21.68	21.36	-0.007352974	0.014870162	-0.022223137	-0.077879609	2002226	3	0	1	0	0	0
21.84	23.09	-0.045645507	-0.055656472	0.010010965	-0.040319486	2002225	2	1	0	0	0	0
22.86	24.04	-0.040296922	-0.050330451	0.010033529	0.062211779	2002222	6	0	0	0	0	1
23.8	22.59	0.049084325	0.05217825	-0.003093925	-0.051337561	2002221	5	0	0	0	1	0
22.66	23.78	-0.07521063	-0.048243636	-0.026966994	-0.005870038	2002220	4	0	0	1	0	0
24.43	23.92	0.08809111	0.021096956	0.066994154	0.08458198	2002219	3	0	1	0	0	0
22.37	21.98	0.0271879	0.017587827	0.009600074	0.002733487	2002215	6	0	0	0	0	1
21.77	21.92	0.043178927	-0.006866587	0.050045514	0.046693823	2002214	5	0	0	0	1	0
20.85	20.92	-0.036264864	-0.003351691	-0.032913173	-0.063881039	2002213	4	0	0	1	0	0
21.62	22.3	-0.007373305	-0.030967866	0.023594561	-0.075132431	2002212	3	0	1	0	0	0
21.78	24.04	-0.06574303	-0.098726992	0.032983963	-0.021399994	2002211	2	1	0	0	0	0
23.26	24.56	-0.076531026	-0.054383956	-0.02214707	-0.056592745	2002208	6	0	0	0	0	1
25.11	25.99	-0.038285926	-0.034445675	-0.00384025	0.017857617	2002207	5	0	0	0	1	0
26.09	25.53	0.024836356	0.021697868	0.003138488	0.010632114	2002206	4	0	0	1	0	0
25.45	25.26	0.023053485	0.007493626	0.015559859	0.103778237	2002205	3	0	1	0	0	0
24.87	22.77	0.163441799	0.088218378	0.075223421	0.075223421	2002204	2	1	0	0	0	0
21.12	21.12	0.001421464	0	0.001421464	-0.061070155	2002201	6	0	0	0	0	1
21.09	22.45	-0.096214982	-0.06249162	-0.033723362	-0.09064249	2002131	5	0	0	0	1	0
23.22	24.58	-0.047517873	-0.056919128	0.009401255	0.161227465	2002130	4	0	0	1	0	0
24.35	20.92	0.141364869	0.15182621	-0.010461341	-0.015180557	2002129	3	0	1	0	0	0
21.14	21.24	0.006168466	-0.004719216	0.010887682	-0.005633818	2002128	2	1	0	0	0	0
21.01	21.36	-0.006641391	-0.016521499	0.009880109	0.007990642	2002125	6	0	0	0	0	1
21.15	21.19	-0.033933072	-0.001889467	-0.032043605	-0.097067612	2002124	5	0	0	0	1	0
21.88	23.35	-0.076097374	-0.065024007	-0.011073367	0.018150887	2002123	4	0	0	1	0	0
23.61	22.93	0.047266548	0.029224254	0.018042294	-0.00174292	2002122	3	0	1	0	0	0
22.52	22.97	0.012061795	-0.019785213	0.031847008	-0.01597961	2002118	6	0	0	0	0	1
22.25	23.34	-0.052528486	-0.047826618	-0.004701868	-0.003421731	2002117	5	0	0	0	1	0
23.45	23.42	0.03250557	0.001280137	0.031225434	0.001281778	2002116	4	0	0	1	0	0
22.7	23.39	-0.038033971	-0.029943656	-0.008090315	-0.02324212	2002115	3	0	1	0	0	0
23.58	23.94	0.042448989	-0.015151805	0.057600794	0.071412553	2002114	2	1	0	0	0	0
22.6	22.29	0.010676258	0.013811759	-0.003135501	0.000448732	2002111	6	0	0	0	0	1
22.36	22.28	0.010339494	0.003584233	0.006755261	0.044982342	2002110	5	0	0	0	1	0
22.13	21.3	0.013648984	0.038227081	-0.024578098	-0.015374167	2002109	4	0	0	1	0	0
21.83	21.63	-0.005026284	0.009203931	-0.014230215	0.010223137	2002108	3	0	1	0	0	0
21.94	21.41	0.070328572	0.024453352	0.04587522	0.020765258	2002107	2	1	0	0	0	0
20.45	20.97	-0.042600363	-0.025109962	-0.017490401	-0.057899939	2002104	6	0	0	0	0	1
21.34	22.22	-0.06222211	-0.040409538	-0.021812572	-0.067852107	2002103	5	0	0	0	1	0
22.71	23.78	-0.046880225	-0.046039535	-0.000840689	0.055329582	2002102	4	0	0	1	0	0
23.8	22.5	0.106294659	0.056170271	0.050124387	0.050124387	2002231	2	1	0	0	0	0
21.4	21.4	-0.008839322	0	-0.008839322	-0.028105974	2002228	6	0	0	0	0	1
21.59	22.01	-0.031907903	-0.019266651	-0.012641252	-0.015776753	2002227	5	0	0	0	1	0
22.29	22.36	-0.014696323	-0.003135501	-0.011560822	-0.030825867	2002226	4	0	0	1	0	0
22.62	23.06	0.005319161	-0.019265044	0.024584206	-0.003030961	2002224	2	1	0	0	0	0
22.5	23.13	-0.050693114	-0.027615167	-0.023077947	0.02495205	2002221	6	0	0	0	0	1
23.67	22.56	0.047143865	0.048029997	-0.000886132	-0.0339902	2002220	5	0	0	0	1	0
22.58	23.34	-0.030959525	-0.033104068	0.002144543	-0.003848626	2002219	4	0	0	1	0	0
23.29	23.43	-0.04080482	-0.005993169	-0.034811651	-0.065658253	2002218	3	0	1	0	0	0
24.26	25.02	-0.015136309	-0.030846602	0.015710293	-0.010338064	2002217	2	1	0	0	0	0
24.63	25.28	-0.050663782	-0.026048357	-0.024615425	-0.007880261	2002214	6	0	0	0	0	1
25.91	25.48	0.040966737	0.016735164	0.024231573	0.019018006	2002213	5	0	0	0	1	0
24.87	25	-0.017142138	-0.005213567	-0.011928571	-0.009950331	2002212	4	0	0	1	0	0
25.3	25.25	-0.012568901	0.00197824	-0.014547141	0.011151051	2002211	3	0	1	0	0	0
25.62	24.97	0.086798498	0.025698192	0.061100306	0.04967161	2002210	2	1	0	0	0	0
23.49	23.76	-0.009322101	-0.011428696	0.002106594	0.011003073	2002207	6	0	0	0	0	1
23.71	23.5	0.029533497	0.008896479	0.020637018	0.015005641	2002206	5	0	0	0	1	0
23.02	23.15	-0.045018217	-0.005631377	-0.03938684	-0.093148017	2002205	4	0	0	1	0	0
24.08	25.41	-0.067829404	-0.053761177	-0.014068227	-0.019872074	2002204	3	0	1	0	0	0
25.77	25.92	0.077846182	-0.005803847	0.083650029	0.034141044	2002203	2	1	0	0	0	0
23.84	25.05	-0.054685186	-0.049508985	-0.005176201	-0.043357699	2002130	6	0	0	0	0	1
25.18	26.16	-0.02819294	-0.038181498	0.009988558	0.06270534	2002129	5	0	0	0	1	0
25.9	24.57	0.076189138	0.052716782	0.023472356	0.040279475	2002128	4	0	0	1	0	0
24	23.6	0.008788506	0.016807118	-0.008018612	-0.025932026	2002127	3	0	1	0	0	0
23.79	24.22	0.022960192	-0.017913414	0.040873606	0.012045836	2002126	2	1	0	0	0	0
23.25	23.93	-0.039634193	-0.02882777	-0.010806423	0.002929485	2002123	6	0	0	0	0	1
24.19	23.86	0.002897953	0.013735908	-0.010837955	-0.020328433	2002121	4	0	0	1	0	0
24.12	24.35	-0.013997758	-0.009490478	-0.004507281	-0.04339773	2002120	3	0	1	0	0	0
24.46	25.43	-0.024632782	-0.038890449	0.014257667	-0.012893322	2002119	2	1	0	0	0	0
25.07	25.76	-0.019356717	-0.027150989	0.007794272	-0.021886072	2002116	6	0	0	0	0	1
25.56	26.33	-0.038377695	-0.029680344	-0.008697351	0.00228137	2002115	5	0	0	0	1	0
26.56	26.27	0.003394308	0.010978721	-0.007584413	-0.061989596	2002114	4	0	0	1	0	0
26.47	27.95	-0.10328053	-0.054405183	-0.048875347	-0.133441943	2002113	3	0	1	0	0	0
29.35	31.94	0.067290743	-0.084566597	0.15185734	0.0969082	2002112	2	1	0	0	0	0
27.44	28.99	-0.042103971	-0.05494914	0.012845169	0.01669604	2002109	6	0	0	0	0	1
28.62	28.51	-0.017662797	0.003850871	-0.021513668	-0.03107985	2002108	5	0	0	0	1	0
29.13	29.41	0.011393184	-0.009566182	0.020959365	-0.040971592	2002107	4	0	0	1	0	0
28.8	30.64	-0.057351296	-0.061930958	0.004579661	-0.016186822	2002106	3	0	1	0	0	0
30.5	31.14	-0.006861651	-0.020766483	0.013904832	-0.041207277	2002105	2	1	0	0	0	0
30.71	32.45	-0.050788445	-0.055112109	0.004323663	-0.045777339	2002102	6	0	0	0	0	1
32.31	33.97	-0.037958102	-0.050101002	0.012142901	0.025340453	2002101	5	0	0	0	1	0
33.56	33.12	0.002984186	0.013197552	-0.010213366	-0.00361664	2002031	4	0	0	1	0	0
33.46	33.24	0.055928553	0.006596726	0.049331827	0.088325006	2002030	3	0	1	0	0	0
31.64	30.43	0.10732902	0.038993179	0.068335841	0.013565138	2002029	2	1	0	0	0	0
28.42	30.02	-0.035940288	-0.054770704	0.018830415	-0.076294597	2002026	6	0	0	0	0	1
29.46	32.4	-0.049339588	-0.095125012	0.045785424	0.020580708	2002025	5	0	0	0	1	0
30.95	31.74	-0.033362904	-0.025204716	-0.008158188	-0.015630203	2002024	4	0	0	1	0	0
32	32.24	-0.00778214	-0.007472015	-0.000310126	-0.066881463	2002023	3	0	1	0	0	0
32.25	34.47	-0.056072553	-0.066571337	0.010498784	-0.00837792	2002022	2	1	0	0	0	0
34.11	34.76	-0.024327872	-0.018876704	-0.005451168	-0.018809332	2002019	6	0	0	0	0	1
34.95	35.42	-0.003712699	-0.013358164	0.009645465	0.087884403	2002018	5	0	0	0	1	0
35.08	32.44	0.064766597	0.078238938	-0.013472341	-0.070512473	2002017	4	0	0	1	0	0
32.88	34.81	-0.07130164	-0.057040132	-0.014261508	-0.054233524	2002016	3	0	1	0	0	0
35.31	36.75	0.001133466	-0.039972016	0.041105481	0.12351371	2002015	2	1	0	0	0	0
35.27	32.48	0.113045198	0.082408229	0.030636969	0.048897929	2002012	6	0	0	0	0	1
31.5	30.93	-0.003169575	0.018260959	-0.021430534	-0.099621479	2002011	5	0	0	0	1	0
31.6	34.17	-0.097321964	-0.078190946	-0.019131018	-0.031117463	2002010	4	0	0	1	0	0
34.83	35.25	-0.008291684	-0.011986445	0.00369476	-0.011564083	2002009	3	0	1	0	0	0
35.12	35.66	0.050514315	-0.015258844	0.065773158	0.087266342	2002008	2	1	0	0	0	0
33.39	32.68	0.043458491	0.021493184	0.021965307	0.040911248	2002005	6	0	0	0	0	1
31.97	31.37	0.019902726	0.018945941	0.000956785	-0.032306401	2002004	5	0	0	0	1	0
31.34	32.4	0.005118373	-0.033263186	0.038381559	-0.000308594	2002003	4	0	0	1	0	0
31.18	32.41	-0.03590937	-0.038690154	0.002780784	-0.030687506	2002002	3	0	1	0	0	0
32.32	33.42	0.012140227	-0.03346829	0.045608516	0.010225653	2002001	2	1	0	0	0	0
31.93	33.08	-0.062814518	-0.035382863	-0.027431654	-0.069194383	2001928	6	0	0	0	0	1
34	35.45	-0.036388652	-0.041762728	0.005374076	0.012775191	2001927	5	0	0	0	1	0
35.26	35	-0.015478007	0.007401115	-0.022879123	-0.057190159	2001926	4	0	0	1	0	0
35.81	37.06	-0.052758292	-0.034311037	-0.018447255	-0.108808423	2001925	3	0	1	0	0	0
37.75	41.32	-0.122276237	-0.090361169	-0.031915069	-0.169044061	2001924	2	1	0	0	0	0
42.66	48.93	-0.025001302	-0.137128992	0.11212769	0.167109824	2001921	6	0	0	0	0	1
43.74	41.4	0.075480656	0.054982134	0.020498522	0.088857613	2001920	5	0	0	0	1	0
40.56	37.88	0.042559614	0.068359091	-0.025799477	-0.08085466	2001919	4	0	0	1	0	0
38.87	41.07	-0.071716199	-0.055055183	-0.016661016	-0.050562567	2001918	3	0	1	0	0	0
41.76	43.2	0.188085262	-0.033901552	0.221986813	0.221986813	2001917	2	1	0	0	0	0
34.6	34.6	0.083130321	0	0.083130321	0.044018331	2001911	3	0	1	0	0	0
31.84	33.11	0.027058789	-0.039111991	0.06617078	0.102311375	2001910	2	1	0	0	0	0
30.99	29.89	0.079908265	0.036140596	0.043767669	0.09320467	2001907	6	0	0	0	0	1
28.61	27.23	0.082288032	0.049437	0.032851032	0.037796828	2001906	5	0	0	0	1	0
26.35	26.22	0.019157674	0.004945797	0.014211877	0.004204096	2001905	4	0	0	1	0	0
25.85	26.11	0.036639907	-0.010007782	0.046647689	0.031118808	2001904	3	0	1	0	0	0
24.92	25.31	-0.019472103	-0.015528881	-0.003943223	0.088772922	2001831	6	0	0	0	0	1
25.41	23.16	0.098345083	0.092716145	0.005628939	0.058225731	2001830	5	0	0	0	1	0
23.03	21.85	0.04575526	0.052596792	-0.006841532	0.044451763	2001829	4	0	0	1	0	0
22	20.9	0.067695013	0.051293294	0.016401718	0.019324273	2001828	3	0	1	0	0	0
20.56	20.5	0.042221319	0.002922554	0.039298765	-0.038282187	2001827	2	1	0	0	0	0
19.71	21.3	-0.120316607	-0.077580952	-0.042735655	-0.034605529	2001824	6	0	0	0	0	1
22.23	22.05	-0.009402353	0.008130126	-0.017532479	-0.029492754	2001823	5	0	0	0	1	0
22.44	22.71	-0.083738052	-0.011960275	-0.071777776	0.00707029	2001822	4	0	0	1	0	0
24.4	22.55	0.064757124	0.078848066	-0.014090942	-0.096317534	2001821	3	0	1	0	0	0
22.87	24.83	-0.041538834	-0.082226591	0.040687757	0.123741145	2001820	2	1	0	0	0	0
23.84	21.94	0.10145317	0.083053387	0.018399783	0.031484082	2001817	6	0	0	0	0	1
21.54	21.26	0.029684158	0.013084299	0.016599859	0.054119486	2001816	5	0	0	0	1	0
20.91	20.14	0.020778713	0.037519626	-0.016740913	0.009478744	2001815	4	0	0	1	0	0
20.48	19.95	0.002933987	0.026219657	-0.023285669	-0.031090587	2001814	3	0	1	0	0	0
20.42	20.58	-0.006346128	-0.007804918	0.001458789	0.00097229	2001813	2	1	0	0	0	0
20.55	20.56	-0.056752817	-0.0004865	-0.056266317	-0.068603691	2001810	6	0	0	0	0	1
21.75	22.02	-0.02586938	-0.012337374	-0.013532006	0.022968396	2001809	5	0	0	0	1	0
22.32	21.52	0.060484623	0.036500402	0.02398422	0.004190926	2001808	4	0	0	1	0	0
21.01	21.43	-0.041031397	-0.019793295	-0.021238102	0.016941582	2001807	3	0	1	0	0	0
21.89	21.07	0.095812819	0.038179684	0.057633135	0.040683577	2001806	2	1	0	0	0	0
19.89	20.23	-0.010005086	-0.016949558	0.006944472	-0.004930976	2001803	6	0	0	0	0	1
20.09	20.33	-0.023125262	-0.011875449	-0.011249813	-0.030995217	2001802	5	0	0	0	1	0
20.56	20.97	-0.050271372	-0.019745404	-0.030525967	-0.061942164	2001801	4	0	0	1	0	0
21.62	22.31	-0.048305487	-0.031416196	-0.01688929	-0.007591017	2001731	3	0	1	0	0	0
22.69	22.48	0.030881845	0.009298274	0.021583572	-0.023737378	2001730	2	1	0	0	0	0
22	23.02	-0.044886451	-0.04532095	0.000434499	-0.042523413	2001727	6	0	0	0	0	1
23.01	24.02	-0.042124926	-0.042957913	0.000832986	-0.036783877	2001726	5	0	0	0	1	0
24	24.92	-0.050376207	-0.037616864	-0.012759344	0.029318061	2001725	4	0	0	1	0	0
25.24	24.2	0.061268648	0.042077405	0.019191244	0.06663438	2001724	3	0	1	0	0	0
23.74	22.64	0.060782596	0.047443136	0.01333946	-0.001324211	2001723	2	1	0	0	0	0
22.34	22.67	-0.007580861	-0.014663671	0.00708281	0.003977906	2001720	6	0	0	0	0	1
22.51	22.58	-0.047287057	-0.003104904	-0.044182153	-0.026656593	2001719	5	0	0	0	1	0
23.6	23.19	0.042854426	0.017525561	0.025328865	-0.014979951	2001718	4	0	0	1	0	0
22.61	23.54	-0.01318121	-0.040308816	0.027127605	0.081849777	2001717	3	0	1	0	0	0
22.91	21.69	0.080406516	0.054722172	0.025684344	-0.015553836	2001716	2	1	0	0	0	0
21.14	22.03	-0.043958037	-0.04123818	-0.002719857	-0.055618923	2001713	6	0	0	0	0	1
22.09	23.29	-0.083345393	-0.052899066	-0.030446326	-0.037088111	2001712	5	0	0	0	1	0
24.01	24.17	0.032165278	-0.006641784	0.038807063	0.08142278	2001711	4	0	0	1	0	0
23.25	22.28	0.033679107	0.042615717	-0.00893661	-0.019115941	2001710	3	0	1	0	0	0
22.48	22.71	0.038544785	-0.010179331	0.048724116	0.080189497	2001709	2	1	0	0	0	0
21.63	20.96	0.073859061	0.031465381	0.042393681	0.039907972	2001706	6	0	0	0	0	1
20.09	20.14	0.060002615	-0.002485708	0.062488324	0.047276911	2001705	5	0	0	0	1	0
18.92	19.21	0.00849262	-0.015211413	0.023704033	-0.027722515	2001703	3	0	1	0	0	0
18.76	19.75	-0.015864955	-0.051426548	0.035561593	-0.00756624	2001702	2	1	0	0	0	0
19.06	19.9	-0.04864025	-0.043127834	-0.005512417	-0.013972283	2001629	6	0	0	0	0	1
20.01	20.18	-0.042559614	-0.008459866	-0.034099748	-0.065683802	2001628	5	0	0	0	1	0
20.88	21.55	-0.015209419	-0.031584054	0.016374635	0.004651171	2001627	4	0	0	1	0	0
21.2	21.45	0.025317808	-0.011723464	0.037041272	0.052152454	2001626	3	0	1	0	0	0
20.67	20.36	0.0319516	0.015111182	0.016840418	0.026880663	2001625	2	1	0	0	0	0
20.02	19.82	0.032490167	0.010040245	0.022449922	-0.072484917	2001622	6	0	0	0	0	1
19.38	21.31	-0.113531377	-0.09493484	-0.018596538	-0.034136156	2001621	5	0	0	0	1	0
21.71	22.05	-0.02860581	-0.015539618	-0.013066192	-0.015748357	2001620	4	0	0	1	0	0
22.34	22.4	-0.036479545	-0.002682165	-0.03379738	-0.037674188	2001619	3	0	1	0	0	0
23.17	23.26	0.015659302	-0.003876809	0.019536111	-0.030485003	2001618	2	1	0	0	0	0
22.81	23.98	-0.013499008	-0.050021113	0.036522106	0.080285996	2001615	6	0	0	0	0	1
23.12	22.13	0.074973398	0.04376389	0.031209509	0.062462052	2001614	5	0	0	0	1	0
21.45	20.79	0.035590945	0.031252544	0.004338402	-0.020000667	2001613	4	0	0	1	0	0
20.7	21.21	0	-0.024339068	0.024339068	0.02821129	2001612	3	0	1	0	0	0
20.7	20.62	0.038409448	0.003872222	0.034537226	0.049712024	2001611	2	1	0	0	0	0
19.92	19.62	0.01262962	0.015174798	-0.002545178	-0.036531458	2001608	6	0	0	0	0	1
19.67	20.35	-0.035949952	-0.033986279	-0.001963673	0.012858733	2001607	5	0	0	0	1	0
20.39	20.09	0.040535947	0.014822406	0.025713542	-0.034730808	2001606	4	0	0	1	0	0
19.58	20.8	-0.087947268	-0.06044435	-0.027502919	-0.039590467	2001605	3	0	1	0	0	0
21.38	21.64	-0.009774339	-0.012087548	0.002313209	-0.061819949	2001604	2	1	0	0	0	0
21.59	23.02	-0.047488009	-0.064133159	0.01664515	0.002609832	2001601	6	0	0	0	0	1
22.64	22.96	-0.005286356	-0.014035318	0.008748962	0.024692613	2001531	5	0	0	0	1	0
22.76	22.4	0.027618682	0.01594365	0.011675032	0.010772097	2001530	4	0	0	1	0	0
22.14	22.16	0.072094851	-0.000902935	0.072997786	0.072997786	2001529	3	0	1	0	0	0
20.6	20.6	0.001457372	0	0.001457372	-0.058909846	2001525	6	0	0	0	0	1
20.57	21.85	-0.070838518	-0.060367218	-0.0104713	0.011507607	2001524	5	0	0	0	1	0
22.08	21.6	0.033620482	0.021978907	0.011641575	0.003246003	2001523	4	0	0	1	0	0
21.35	21.53	0.028023681	-0.008395572	0.036419253	-0.017039325	2001522	3	0	1	0	0	0
20.76	21.9	-0.022387217	-0.053458579	0.031071361	0.0202959	2001521	2	1	0	0	0	0
21.23	21.46	-0.011241336	-0.010775461	-0.000465875	-0.047324572	2001518	6	0	0	0	0	1
21.47	22.5	-0.0193733	-0.046858697	0.027485398	-0.029343029	2001517	5	0	0	0	1	0
21.89	23.17	-0.079866989	-0.056828427	-0.023038562	-0.052134546	2001516	4	0	0	1	0	0
23.71	24.41	-0.022932003	-0.029095984	0.006163981	0.00740135	2001515	3	0	1	0	0	0
24.26	24.23	0.030127802	0.001237369	0.028890433	0.046028813	2001514	2	1	0	0	0	0
23.54	23.14	-0.019352729	0.01713838	-0.036491109	-0.023490296	2001511	6	0	0	0	0	1
24	23.69	-0.014478019	0.013000812	-0.027478831	-0.051419922	2001510	5	0	0	0	1	0
24.35	24.94	-0.003689285	-0.023941091	0.020251806	0.018208069	2001509	4	0	0	1	0	0
24.44	24.49	-0.017038952	-0.002043737	-0.014995215	-0.024602975	2001508	3	0	1	0	0	0
24.86	25.1	0.038963305	-0.00960776	0.048571065	-0.053899457	2001507	2	1	0	0	0	0
23.91	26.49	-0.075302216	-0.102470522	0.027168306	0.037304845	2001504	6	0	0	0	0	1
25.78	25.52	0.062007463	0.010136539	0.051870924	0.036716016	2001503	5	0	0	0	1	0
24.23	24.6	0.001238902	-0.015154908	0.01639381	-0.03436215	2001502	4	0	0	1	0	0
24.2	25.46	-0.051541198	-0.05075596	-0.000785238	0.050342822	2001501	3	0	1	0	0	0
25.48	24.21	0.059007014	0.05112806	0.007878954	-0.032110054	2001430	2	1	0	0	0	0
24.02	25	-0.077670075	-0.039989008	-0.037681067	-0.054866901	2001427	6	0	0	0	0	1
25.96	26.41	-0.053986122	-0.017185834	-0.036800287	-0.081061616	2001426	5	0	0	0	1	0
27.4	28.64	-0.039010135	-0.044261329	0.005251194	0.033371929	2001425	4	0	0	1	0	0
28.49	27.7	0.011650617	0.028120735	-0.016470118	0.012715884	2001424	3	0	1	0	0	0
28.16	27.35	0.103941069	0.029186002	0.074755067	0.103128598	2001423	2	1	0	0	0	0
25.38	24.67	0.049263089	0.028373532	0.020889557	0.006506733	2001420	6	0	0	0	0	1
24.16	24.51	0.001242493	-0.014382824	0.015625318	-0.002851907	2001419	5	0	0	0	1	0
24.13	24.58	-0.059527021	-0.018477225	-0.041049796	-0.057700713	2001418	4	0	0	1	0	0
25.61	26.04	-0.027726073	-0.016650917	-0.011075156	-0.030632004	2001417	3	0	1	0	0	0
26.33	26.85	0.008007669	-0.019556847	0.027564517	-0.04514782	2001416	2	1	0	0	0	0
26.12	28.09	-0.085798288	-0.072712337	-0.013085952	-0.02981108	2001412	5	0	0	0	1	0
28.46	28.94	-0.033854701	-0.016725129	-0.017129573	-0.058060257	2001411	4	0	0	1	0	0
29.44	30.67	-0.080565146	-0.040930684	-0.039634462	-0.040574165	2001410	3	0	1	0	0	0
31.91	31.94	0.006918267	-0.000939702	0.007857969	0.049745536	2001409	2	1	0	0	0	0
31.69	30.39	0.056805795	0.041887567	0.014918228	-0.067434127	2001406	6	0	0	0	0	1
29.94	32.51	-0.129221853	-0.082352355	-0.046869497	-0.053014359	2001405	5	0	0	0	1	0
34.07	34.28	-0.018898658	-0.006144862	-0.012753796	0.040481718	2001404	4	0	0	1	0	0
34.72	32.92	0.106577334	0.053235514	0.05334182	0.113085701	2001403	3	0	1	0	0	0
31.21	29.4	0.085934214	0.059743882	0.026190332	0.022009141	2001402	2	1	0	0	0	0
28.64	28.76	-0.018336442	-0.004181191	-0.014155251	-0.017577568	2001330	6	0	0	0	0	1
29.17	29.27	0.020433611	-0.003422317	0.023855928	0.035115723	2001329	5	0	0	0	1	0
28.58	28.26	0.055389921	0.011259795	0.044130126	-0.009158218	2001328	4	0	0	1	0	0
27.04	28.52	-0.071356939	-0.053288344	-0.018068594	-0.050591786	2001327	3	0	1	0	0	0
29.04	30	-0.047411804	-0.032523192	-0.014888612	-0.09531018	2001326	2	1	0	0	0	0
30.45	33	-0.07556129	-0.080421567	0.004860277	0.018040544	2001323	6	0	0	0	0	1
32.84	32.41	0.028101278	0.013180267	0.01492101	0.031340704	2001322	5	0	0	0	1	0
31.93	31.41	0.030849958	0.016419693	0.014430265	0.045262487	2001321	4	0	0	1	0	0
30.96	30.02	0.038859021	0.030832223	0.008026799	-0.019462927	2001320	3	0	1	0	0	0
29.78	30.61	-0.004355845	-0.027489726	0.02313388	0.061646051	2001319	2	1	0	0	0	0
29.91	28.78	0.046185735	0.038512171	0.007673564	0.008724536	2001316	6	0	0	0	0	1
28.56	28.53	-0.036105005	0.001050972	-0.037155977	-0.062499114	2001315	5	0	0	0	1	0
29.61	30.37	0.072109607	-0.025343137	0.097452743	-0.01308491	2001314	4	0	0	1	0	0
27.55	30.77	-0.095805025	-0.110537654	0.014732629	0.098630603	2001313	3	0	1	0	0	0
30.32	27.88	0.168434264	0.083897975	0.084536289	0.130461708	2001312	2	1	0	0	0	0
25.62	24.47	0.053308553	0.045925419	0.007383134	0.002045409	2001309	6	0	0	0	0	1
24.29	24.42	0.007023371	-0.005337726	0.012361097	-0.034611101	2001308	5	0	0	0	1	0
24.12	25.28	-0.070815422	-0.046972197	-0.023843224	-0.0380333	2001307	4	0	0	1	0	0
25.89	26.26	-0.046414669	-0.014190075	-0.032224594	-0.0755214	2001306	3	0	1	0	0	0
27.12	28.32	-0.011365842	-0.043296806	0.031930964	-0.026482384	2001305	2	1	0	0	0	0
27.43	29.08	-0.023420274	-0.058413348	0.034993074	-0.019748684	2001302	6	0	0	0	0	1
28.08	29.66	-0.009569451	-0.054741758	0.045172307	0.117572336	2001301	5	0	0	0	1	0
28.35	26.37	0.067859727	0.07240003	-0.004540303	0.030807211	2001228	4	0	0	1	0	0
26.49	25.57	0.040837724	0.035347514	0.00549021	-0.061061619	2001227	3	0	1	0	0	0
25.43	27.18	-0.067654973	-0.066551829	-0.001103144	0	2001226	2	1	0	0	0	0
27.21	27.18	0.016676318	0.001103144	0.015573173	0.045924517	2001223	6	0	0	0	0	1
26.76	25.96	0.038473608	0.030351343	0.008122265	0.045310094	2001222	5	0	0	0	1	0
25.75	24.81	0.042036324	0.037187829	0.004848494	0.057229545	2001221	4	0	0	1	0	0
